4916;289;143;448;976;1964;Действует
4917;312;213;588;340;1981;Снят с эксплуатации
4918;839;222;661;977;1990;Снят с эксплуатации
4919;761;705;492;792;1966;Действует
4920;240;134;128;727;1999;Снят с эксплуатации
4921;291;336;454;802;1987;Снят с эксплуатации
4922;55;405;864;392;1965;Снят с эксплуатации
4923;445;981;451;707;1988;Снят с эксплуатации
4924;177;934;322;668;2014;Действует
4925;794;273;530;554;1970;Снят с эксплуатации
4926;225;628;120;414;2015;Действует
4927;430;351;839;844;2015;Действует
4928;730;842;875;50;1953;Действует
4929;843;700;413;972;1950;Действует
4930;948;877;774;633;1966;Снят с эксплуатации
4931;368;511;174;954;2015;Действует
4932;549;844;636;379;1953;Снят с эксплуатации
4933;66;493;614;23;2017;Снят с эксплуатации
4934;970;71;862;57;1989;Действует
4935;245;368;49;274;1972;Снят с эксплуатации
4936;71;424;751;162;1984;В ремонте
4937;282;648;855;628;1954;Снят с эксплуатации
4938;99;70;42;255;2017;Действует
4939;222;890;425;698;1997;Снят с эксплуатации
4940;129;730;846;297;2010;В ремонте
4941;664;752;877;880;2009;Действует
4942;908;734;476;755;1996;Снят с эксплуатации
4943;369;613;1;869;1985;Действует
4944;678;872;928;391;1980;Действует
4945;753;877;225;590;1984;Снят с эксплуатации
4946;953;653;450;564;1971;Снят с эксплуатации
4947;934;274;477;223;2023;Действует
4948;874;314;564;987;2004;Снят с эксплуатации
4949;950;536;895;284;2000;Действует
4950;544;544;699;748;2009;Действует
4951;601;449;584;444;1972;Снят с эксплуатации
4952;175;880;185;578;1981;Действует
4953;34;918;604;1;1951;Снят с эксплуатации
4954;673;720;140;385;2000;Снят с эксплуатации
4955;482;741;829;732;1983;Действует
4956;326;985;794;889;1969;Снят с эксплуатации
4957;638;594;833;75;2011;Действует
4958;589;156;60;270;2007;Снят с эксплуатации
4959;251;761;210;827;1983;Действует
4960;316;818;680;671;2000;Действует
4961;648;943;314;960;1979;Снят с эксплуатации
4962;912;926;998;928;1982;Действует
4963;278;930;658;923;2003;Действует
4964;713;611;777;706;1973;Действует
4965;510;787;897;441;2002;В ремонте
4966;607;84;207;639;2020;Действует
4967;902;64;691;16;2016;Снят с эксплуатации
4968;492;84;601;605;1958;Действует
4969;486;742;622;770;1986;Действует
4970;762;389;182;304;1999;Действует
4971;748;89;240;645;1954;Снят с эксплуатации
4972;498;44;90;663;2013;Действует
4973;240;887;821;600;1995;Действует
4974;139;353;960;797;1972;Действует
4975;374;298;390;222;1964;Снят с эксплуатации
4976;322;608;565;776;1964;В ремонте
4977;296;60;417;802;2022;Действует
4978;708;896;895;2;2022;Действует
4979;389;640;549;389;2002;Действует
4980;181;776;983;141;1954;В ремонте
4981;442;482;168;729;2023;Действует
4982;351;984;774;659;1991;Действует
4983;948;754;396;843;1965;Действует
4984;252;963;610;677;2007;Действует
4985;940;775;291;395;1962;Снят с эксплуатации
4986;211;454;950;490;1996;Действует
4987;663;435;126;778;2015;Действует
4988;347;94;97;92;2012;Действует
4989;513;152;928;909;2019;Действует
4990;844;936;873;60;1997;Действует
4991;330;984;586;271;2007;Снят с эксплуатации
4992;664;121;995;781;1992;Действует
4993;312;402;765;556;1990;Снят с эксплуатации
4994;961;322;662;487;1992;Снят с эксплуатации
4995;374;943;749;10;1962;Действует
4996;878;365;30;943;1993;Действует
4997;848;652;222;155;1961;Снят с эксплуатации
4998;742;721;556;240;1989;Действует
4999;655;977;805;291;1998;В ремонте
5000;570;170;223;478;1997;Действует
5001;911;50;403;933;1972;Снят с эксплуатации
5002;659;139;43;124;2006;Действует
5003;723;82;912;900;1978;Снят с эксплуатации
5004;468;39;671;923;1963;В ремонте
5005;651;151;11;560;1971;Снят с эксплуатации
5006;415;550;540;682;2022;Действует
5007;455;316;621;356;1988;Снят с эксплуатации
5008;471;904;627;114;1987;Снят с эксплуатации
5009;619;73;758;825;1962;Снят с эксплуатации
5010;404;863;426;757;1955;Снят с эксплуатации
5011;922;532;196;52;1952;Снят с эксплуатации
5012;305;888;640;490;1973;Действует
5013;813;90;711;856;2012;Действует
5014;939;71;519;61;1991;В ремонте
5015;308;965;172;984;1979;Снят с эксплуатации
5016;200;651;882;800;1961;В ремонте
5017;899;94;470;481;2011;Действует
5018;538;442;190;721;2010;Действует
5019;316;791;301;682;1962;Действует
5020;561;505;809;701;1977;Снят с эксплуатации
5021;563;767;867;195;1978;Действует
5022;785;586;455;512;1970;Снят с эксплуатации
5023;811;274;447;771;2013;Действует
5024;391;711;502;925;1960;Снят с эксплуатации
5025;518;197;260;265;1959;Снят с эксплуатации
5026;333;42;111;409;1998;В ремонте
5027;31;58;83;385;1994;Снят с эксплуатации
5028;254;917;764;639;1994;Снят с эксплуатации
5029;410;834;297;349;2023;Действует
5030;149;390;66;742;1957;Действует
5031;894;231;155;476;2006;Действует
5032;273;561;373;810;2022;Действует
5033;806;220;191;665;1970;Снят с эксплуатации
5034;601;117;723;569;1985;В ремонте
5035;700;204;392;419;1994;Снят с эксплуатации
5036;433;756;3;52;1977;Снят с эксплуатации
5037;728;775;687;914;1999;Действует
5038;132;598;972;617;2007;Действует
5039;85;290;84;816;1994;Действует
5040;28;149;576;141;2011;Действует
5041;841;912;52;512;2008;Снят с эксплуатации
5042;729;985;708;726;1973;В ремонте
5043;119;668;383;125;1957;Действует
5044;724;54;220;458;1978;Действует
5045;45;364;742;344;2001;Снят с эксплуатации
5046;614;38;555;669;2009;Действует
5047;15;227;239;881;1984;Снят с эксплуатации
5048;295;585;717;471;1998;Действует
5049;426;97;637;110;2008;Действует
5050;710;983;989;54;2004;Снят с эксплуатации
5051;243;998;148;962;2016;Действует
5052;700;871;715;577;1969;Действует
5053;938;39;266;420;2015;Действует
5054;150;885;111;841;2012;Действует
5055;754;328;382;746;1973;Действует
5056;205;275;292;68;1966;Снят с эксплуатации
5057;900;257;780;536;1969;Действует
5058;670;671;260;412;1957;Действует
5059;398;325;943;253;1958;Снят с эксплуатации
5060;148;361;15;914;1958;Снят с эксплуатации
5061;4;688;940;355;2002;Снят с эксплуатации
5062;26;76;203;40;1977;Действует
5063;878;488;136;521;2004;Действует
5064;80;614;437;654;1954;Снят с эксплуатации
5065;31;276;600;768;1990;Действует
5066;504;329;579;650;1962;Действует
5067;106;31;736;354;2010;Снят с эксплуатации
5068;6;882;374;86;1964;Действует
5069;9;406;177;438;1987;Действует
5070;241;145;394;427;2017;Действует
5071;580;551;278;967;2010;Снят с эксплуатации
5072;660;519;924;795;1982;Действует
5073;204;714;94;499;2014;Действует
5074;543;898;664;871;1951;Снят с эксплуатации
5075;227;944;943;20;1984;Снят с эксплуатации
5076;533;765;355;796;2011;Действует
5077;538;614;250;942;1978;Действует
5078;908;305;523;626;1963;Снят с эксплуатации
5079;479;205;785;412;1990;Действует
5080;225;373;97;203;1990;Снят с эксплуатации
5081;471;568;936;187;1992;Снят с эксплуатации
5082;445;312;176;383;2018;Действует
5083;536;849;723;601;2011;Действует
5084;91;218;31;815;1962;Действует
5085;402;841;804;97;1998;Действует
5086;854;245;94;654;1955;Действует
5087;823;682;974;235;1968;Действует
5088;47;27;660;8;1968;Снят с эксплуатации
5089;621;795;202;665;2007;Действует
5090;785;54;518;878;2003;В ремонте
5091;129;522;593;21;1995;Действует
5092;595;110;510;658;1952;Снят с эксплуатации
5093;715;923;669;583;1986;Снят с эксплуатации
5094;997;679;658;705;1994;Снят с эксплуатации
5095;812;301;27;219;2018;В ремонте
5096;22;834;828;265;1985;Действует
5097;901;738;779;844;1961;Снят с эксплуатации
5098;636;439;237;760;2022;Действует
5099;992;35;712;163;2005;Снят с эксплуатации
5100;151;257;424;72;1992;Действует
5101;833;181;754;834;2014;Действует
5102;484;431;801;869;1978;Снят с эксплуатации
5103;99;163;669;352;1978;В ремонте
5104;815;131;201;904;2016;Действует
5105;562;71;836;699;2018;Снят с эксплуатации
5106;873;807;226;466;2008;Действует
5107;603;431;599;916;1976;Действует
5108;968;302;128;153;1954;Действует
5109;957;1000;751;558;1992;Действует
5110;245;84;533;119;2017;В ремонте
5111;737;671;198;254;1957;Снят с эксплуатации
5112;157;543;737;288;1953;Снят с эксплуатации
5113;242;473;867;398;1950;Снят с эксплуатации
5114;840;219;387;594;1997;Действует
5115;38;240;271;836;1986;Действует
5116;979;601;78;419;2022;Снят с эксплуатации
5117;521;934;85;446;2011;Действует
5118;27;535;188;167;2014;Действует
5119;643;707;556;514;2016;Действует
5120;665;524;271;860;2007;Действует
5121;86;143;780;34;1989;Снят с эксплуатации
5122;694;90;327;298;1978;Действует
5123;433;63;903;832;1981;Снят с эксплуатации
5124;571;152;714;721;1994;Действует
5125;587;304;733;991;2015;Действует
5126;38;621;881;810;1958;В ремонте
5127;53;973;231;256;1959;Снят с эксплуатации
5128;14;541;872;348;1972;Снят с эксплуатации
5129;326;652;565;851;1979;Снят с эксплуатации
5130;298;637;367;908;1972;В ремонте
5131;471;57;389;148;2003;Действует
5132;359;259;325;348;1955;Снят с эксплуатации
5133;173;805;37;13;2019;Снят с эксплуатации
5134;863;263;196;106;2005;Снят с эксплуатации
5135;553;32;894;524;2022;Действует
5136;763;19;516;146;1977;Снят с эксплуатации
5137;889;211;694;747;1982;В ремонте
5138;111;116;431;978;1982;Действует
5139;695;632;19;628;1957;Действует
5140;929;621;900;797;1956;В ремонте
5141;562;963;50;368;2019;Действует
5142;3;228;545;915;1967;Действует
5143;598;765;584;956;1968;Действует
5144;299;653;725;321;2000;Действует
5145;138;833;307;875;1970;Снят с эксплуатации
5146;292;368;82;231;1966;В ремонте
5147;424;493;470;926;2002;Действует
5148;692;666;300;323;1975;Действует
5149;182;431;683;223;1999;Действует
5150;634;869;845;372;1972;Действует
5151;748;865;557;398;1976;Снят с эксплуатации
5152;241;198;844;6;2019;Действует
5153;511;588;59;995;2013;Действует
5154;12;930;452;584;1956;Действует
5155;635;439;786;765;1953;Снят с эксплуатации
5156;664;9;223;350;2022;Действует
5157;541;748;502;362;1972;Действует
5158;970;230;618;99;1998;Действует
5159;776;137;961;565;1957;Снят с эксплуатации
5160;409;373;662;18;1984;Снят с эксплуатации
5161;385;151;635;311;2001;Действует
5162;651;306;718;43;1999;Действует
5163;956;439;434;883;1950;Действует
5164;905;286;483;261;1974;Снят с эксплуатации
5165;451;214;255;671;1998;Действует
5166;654;820;896;808;1995;Действует
5167;370;225;258;273;1976;Снят с эксплуатации
5168;84;534;683;658;1981;Действует
5169;251;564;610;44;1975;Действует
5170;41;407;742;195;1989;Снят с эксплуатации
5171;726;716;515;745;2023;Действует
5172;162;86;440;818;2003;Снят с эксплуатации
5173;687;150;543;29;1983;Действует
5174;983;73;256;216;2017;Действует
5175;533;878;940;721;1960;Действует
5176;820;302;756;354;2021;Действует
5177;964;623;410;227;2001;Действует
5178;151;827;385;631;2005;Действует
5179;313;853;328;215;1974;Снят с эксплуатации
5180;48;721;347;431;1970;Снят с эксплуатации
5181;489;217;325;561;1959;Снят с эксплуатации
5182;639;76;492;321;1963;Действует
5183;669;49;849;772;1991;Действует
5184;91;66;267;747;1961;Действует
5185;774;195;87;978;1981;Снят с эксплуатации
5186;731;230;632;581;1989;Действует
5187;400;50;645;439;2015;Снят с эксплуатации
5188;964;221;356;574;1969;Действует
5189;125;425;608;126;1965;В ремонте
5190;642;83;648;888;1997;Действует
5191;641;120;623;165;2019;Действует
5192;491;129;863;873;1961;Снят с эксплуатации
5193;646;192;71;777;1977;Действует
5194;377;685;960;343;1970;Действует
5195;73;192;103;688;1964;Снят с эксплуатации
5196;167;473;497;956;2017;Действует
5197;504;698;168;44;1955;Действует
5198;119;685;824;147;2007;Действует
5199;683;513;570;327;1982;Действует
5200;578;226;360;647;1992;Действует
5201;460;724;316;225;1971;Снят с эксплуатации
5202;591;814;183;975;1980;Снят с эксплуатации
5203;899;109;834;198;1960;В ремонте
5204;591;278;542;461;2000;Действует
5205;699;513;919;883;1986;Действует
5206;127;45;178;315;2004;Действует
5207;478;761;747;2;2005;Снят с эксплуатации
5208;220;473;857;224;1994;Действует
5209;302;55;100;205;2018;Действует
5210;765;676;176;653;1958;Действует
5211;133;80;263;482;2003;Действует
5212;408;13;823;109;1960;Снят с эксплуатации
5213;83;470;242;424;1969;Снят с эксплуатации
5214;680;803;59;439;1954;Действует
5215;591;676;791;51;2004;Снят с эксплуатации
5216;361;671;298;455;2008;Действует
5217;511;134;880;555;2018;Действует
5218;552;62;694;346;2006;Действует
5219;595;764;367;854;1958;Действует
5220;436;749;63;881;1981;Действует
5221;836;211;538;272;2009;Действует
5222;850;261;251;957;1986;Действует
5223;740;907;303;351;1995;Действует
5224;330;546;300;573;1984;Действует
5225;318;292;122;844;2019;Действует
5226;982;606;262;680;1993;Снят с эксплуатации
5227;689;937;745;445;1967;Действует
5228;83;82;604;112;1974;Снят с эксплуатации
5229;94;333;809;755;1980;В ремонте
5230;48;736;769;136;1985;В ремонте
5231;51;478;132;812;1966;Действует
5232;707;295;918;511;1963;Снят с эксплуатации
5233;891;65;762;173;1951;Снят с эксплуатации
5234;316;956;63;609;1988;Действует
5235;932;126;773;927;1970;Снят с эксплуатации
5236;18;299;541;662;2005;Действует
5237;332;788;39;821;1956;Снят с эксплуатации
5238;756;433;419;685;1998;Действует
5239;47;96;480;307;1980;Действует
5240;110;351;738;407;1994;Снят с эксплуатации
5241;905;907;160;872;1978;Действует
5242;497;295;365;993;1960;Снят с эксплуатации
5243;134;621;982;412;1973;Снят с эксплуатации
5244;745;839;530;587;2004;Снят с эксплуатации
5245;464;561;305;309;2001;Действует
5246;795;562;229;765;1972;Снят с эксплуатации
5247;440;409;748;997;1992;Снят с эксплуатации
5248;986;641;144;117;1998;Действует
5249;690;30;286;384;1964;Снят с эксплуатации
5250;805;914;372;688;2003;Действует
5251;222;186;691;162;2013;В ремонте
5252;247;708;757;958;1970;Действует
5253;922;4;3;970;2008;Снят с эксплуатации
5254;638;484;6;69;1951;Снят с эксплуатации
5255;744;225;190;391;1953;Действует
5256;227;573;896;66;1962;Снят с эксплуатации
5257;828;512;531;561;2003;Снят с эксплуатации
5258;495;39;769;268;2017;Действует
5259;135;446;992;510;1995;Действует
5260;343;598;17;814;1975;Снят с эксплуатации
5261;672;836;424;788;2014;Действует
5262;236;747;412;492;1971;Снят с эксплуатации
5263;974;846;145;222;1958;В ремонте
5264;581;635;186;26;1991;Снят с эксплуатации
5265;360;980;80;668;1966;В ремонте
5266;849;467;701;201;1973;Снят с эксплуатации
5267;40;632;118;703;1989;Снят с эксплуатации
5268;302;5;321;199;1954;В ремонте
5269;331;692;341;249;1988;В ремонте
5270;457;285;423;546;1966;Действует
5271;653;22;987;408;2007;Действует
5272;147;279;366;403;1959;Снят с эксплуатации
5273;459;359;887;64;1988;Действует
5274;424;60;376;863;2006;Действует
5275;43;831;916;408;1967;Действует
5276;806;594;713;746;1996;Снят с эксплуатации
5277;932;896;966;329;2011;Действует
5278;881;802;337;206;1991;Действует
5279;957;559;539;581;1997;Действует
5280;934;525;249;967;1963;Снят с эксплуатации
5281;103;864;513;152;1995;Снят с эксплуатации
5282;587;508;511;698;2022;Действует
5283;217;360;865;307;1971;Снят с эксплуатации
5284;742;209;316;761;1958;Действует
5285;69;909;77;570;1952;Действует
5286;977;395;324;861;1993;В ремонте
5287;98;469;191;41;1986;Действует
5288;265;76;104;16;1961;Снят с эксплуатации
5289;490;76;565;655;1982;Действует
5290;748;697;801;489;1968;Снят с эксплуатации
5291;261;244;774;97;1982;Действует
5292;86;660;354;147;1980;Снят с эксплуатации
5293;474;946;656;246;2000;Действует
5294;935;861;465;920;1975;Снят с эксплуатации
5295;426;913;221;297;1983;Снят с эксплуатации
5296;758;883;111;226;1964;Снят с эксплуатации
5297;650;184;171;358;2023;Действует
5298;325;783;511;271;1982;Действует
5299;764;241;291;955;1960;Действует
5300;3;977;892;28;2001;Действует
5301;815;974;674;519;2018;Действует
5302;584;681;883;192;2014;Снят с эксплуатации
5303;242;295;508;978;1961;Действует
5304;733;504;646;985;2017;Действует
5305;316;39;648;615;1953;Снят с эксплуатации
5306;934;156;57;268;1955;Действует
5307;200;50;452;881;1994;Снят с эксплуатации
5308;459;943;483;125;2015;Действует
5309;412;866;908;872;2001;Действует
5310;970;665;327;870;1963;Действует
5311;940;641;669;161;1956;Действует
5312;471;942;984;325;2020;Действует
5313;846;23;493;841;1978;Действует
5314;39;38;500;966;1996;Действует
5315;854;691;613;973;1954;Снят с эксплуатации
5316;422;460;276;466;2004;Снят с эксплуатации
5317;437;22;583;758;2012;Действует
5318;560;16;972;226;1991;Действует
5319;356;581;946;822;2013;Действует
5320;972;848;682;774;1971;Снят с эксплуатации
5321;513;426;944;120;1974;Действует
5322;826;833;52;551;1955;Действует
5323;903;441;913;384;2003;Действует
5324;887;176;123;566;2006;Действует
5325;138;516;217;788;2016;Действует
5326;767;876;717;886;1950;В ремонте
5327;840;86;536;999;1970;Снят с эксплуатации
5328;311;633;870;885;1998;Снят с эксплуатации
5329;761;566;255;166;1959;Снят с эксплуатации
5330;199;684;890;559;1952;Снят с эксплуатации
5331;603;506;254;252;1983;Действует
5332;349;923;896;255;2018;Действует
5333;336;186;905;911;1985;Действует
5334;463;775;504;417;1987;Снят с эксплуатации
5335;820;225;511;862;1957;Снят с эксплуатации
5336;17;379;589;372;1968;Действует
5337;480;487;139;459;1971;Снят с эксплуатации
5338;328;539;413;626;1992;Действует
5339;844;119;979;608;2023;Действует
5340;376;130;765;670;1994;Действует
5341;944;878;6;415;1952;Снят с эксплуатации
5342;69;194;681;298;2012;Действует
5343;754;929;598;351;1963;Снят с эксплуатации
5344;324;66;713;259;1981;Снят с эксплуатации
5345;780;355;566;589;2023;Действует
5346;222;609;727;664;1969;Действует
5347;284;127;989;425;1950;Действует
5348;542;809;855;400;1994;Снят с эксплуатации
5349;338;630;266;767;2007;Действует
5350;658;594;707;449;2001;Действует
5351;819;91;739;677;2003;Снят с эксплуатации
5352;73;48;60;418;1958;Действует
5353;63;626;115;329;2014;Снят с эксплуатации
5354;302;799;545;530;1994;Снят с эксплуатации
5355;920;742;752;158;2015;Действует
5356;146;257;342;529;1974;Действует
5357;11;840;104;350;1999;Действует
5358;892;454;674;631;1974;Снят с эксплуатации
5359;784;714;896;449;2004;Действует
5360;550;440;515;49;1995;Снят с эксплуатации
5361;383;524;655;146;1957;Снят с эксплуатации
5362;840;670;941;484;1955;Действует
5363;477;881;709;834;2008;Снят с эксплуатации
5364;773;202;417;722;2019;Действует
5365;768;887;513;669;1991;Действует
5366;42;440;995;578;2010;Действует
5367;470;245;318;343;1990;Снят с эксплуатации
5368;989;980;372;523;1977;В ремонте
5369;759;533;110;361;1982;Снят с эксплуатации
5370;333;773;679;935;1993;Действует
5371;405;284;120;580;2007;Действует
5372;999;594;289;614;1979;Действует
5373;603;840;388;43;1956;Действует
5374;257;476;655;593;1983;В ремонте
5375;292;706;866;703;1961;Действует
5376;622;587;549;53;1979;Снят с эксплуатации
5377;956;970;520;632;2019;Действует
5378;390;916;566;200;2003;Снят с эксплуатации
5379;636;895;410;282;2019;Снят с эксплуатации
5380;117;484;741;439;1976;Снят с эксплуатации
5381;771;194;193;468;1992;Действует
5382;934;754;55;992;1971;Действует
5383;211;583;551;732;1963;Снят с эксплуатации
5384;175;829;207;980;2002;Действует
5385;861;287;833;655;2019;Действует
5386;515;652;921;569;1971;Действует
5387;470;123;529;183;2002;Действует
5388;648;950;51;583;1959;Снят с эксплуатации
5389;951;677;819;425;1957;Действует
5390;697;579;99;137;1990;Действует
5391;30;424;392;308;1992;Снят с эксплуатации
5392;484;396;704;774;2000;Действует
5393;536;325;185;420;1953;Действует
5394;594;305;241;677;1957;Снят с эксплуатации
5395;735;565;321;517;2001;Действует
5396;154;491;714;481;1960;Действует
5397;281;869;597;61;1996;В ремонте
5398;152;40;501;65;1993;Снят с эксплуатации
5399;306;737;814;914;1960;Снят с эксплуатации
5400;249;862;423;67;1983;Действует
5401;37;925;552;73;1995;Снят с эксплуатации
5402;51;832;677;769;2016;Действует
5403;194;932;284;900;1969;Действует
5404;569;556;501;369;2015;Снят с эксплуатации
5405;55;323;656;648;1971;Действует
5406;717;731;571;260;2005;Снят с эксплуатации
5407;876;212;520;278;2007;Действует
5408;31;238;333;268;1966;Снят с эксплуатации
5409;997;290;929;308;2002;Действует
5410;63;827;435;774;1956;Снят с эксплуатации
5411;223;877;882;260;1960;Снят с эксплуатации
5412;335;602;486;336;2012;Действует
5413;835;78;521;475;1968;Снят с эксплуатации
5414;171;149;870;442;1972;Действует
5415;345;207;433;139;2018;Действует
5416;526;777;455;475;2009;Снят с эксплуатации
5417;398;339;209;82;2011;Действует
5418;635;928;552;899;1972;Действует
5419;382;939;129;183;1998;Действует
5420;473;193;15;491;1954;Снят с эксплуатации
5421;196;640;932;990;2017;Действует
5422;375;845;743;943;1956;Снят с эксплуатации
5423;389;402;484;910;2003;Снят с эксплуатации
5424;208;317;494;20;2010;Действует
5425;786;619;704;977;1952;Снят с эксплуатации
5426;371;458;725;230;2022;Действует
5427;383;299;257;754;1974;Снят с эксплуатации
5428;202;91;288;258;2011;Действует
5429;602;267;561;582;1960;Действует
5430;113;870;771;182;2012;Снят с эксплуатации
5431;287;835;416;784;1994;Действует
5432;77;241;743;938;1966;Снят с эксплуатации
5433;21;81;405;352;1973;Снят с эксплуатации
5434;740;54;613;911;2007;Снят с эксплуатации
5435;678;305;549;772;1960;Действует
5436;394;10;364;327;1983;Снят с эксплуатации
5437;786;508;687;112;2015;Действует
5438;395;958;411;937;2008;Действует
5439;343;536;536;708;1978;Действует
5440;578;15;510;521;1961;Снят с эксплуатации
5441;613;814;153;347;2022;Действует
5442;832;794;705;219;1984;Снят с эксплуатации
5443;833;135;145;904;2008;Снят с эксплуатации
5444;13;906;2;595;1982;Действует
5445;765;614;478;102;2000;Действует
5446;433;641;859;335;2011;Действует
5447;957;776;466;437;1979;Действует
5448;983;562;528;460;2015;Действует
5449;697;478;163;152;1978;Действует
5450;741;415;657;953;2006;Действует
5451;780;357;375;551;1984;Действует
5452;499;612;565;510;1995;Действует
5453;584;473;760;147;1969;Снят с эксплуатации
5454;854;216;538;489;1992;Снят с эксплуатации
5455;351;262;936;799;1971;Снят с эксплуатации
5456;306;801;195;401;1971;Действует
5457;429;901;45;644;1958;Снят с эксплуатации
5458;719;308;733;246;1985;В ремонте
5459;984;996;645;251;1991;Снят с эксплуатации
5460;737;842;606;490;1961;Снят с эксплуатации
5461;873;976;663;89;1966;Снят с эксплуатации
5462;979;464;987;367;1956;Снят с эксплуатации
5463;429;931;926;50;2022;Действует
5464;72;563;425;406;1964;Снят с эксплуатации
5465;387;921;698;853;1987;Снят с эксплуатации
5466;202;307;249;936;1979;Снят с эксплуатации
5467;465;726;43;685;1997;Снят с эксплуатации
5468;475;200;523;114;1952;Действует
5469;129;833;383;996;1990;В ремонте
5470;362;860;197;455;1970;Действует
5471;51;962;36;324;1977;Действует
5472;354;9;343;193;1973;Действует
5473;873;314;668;834;1954;Снят с эксплуатации
5474;743;830;567;922;1953;Действует
5475;900;650;898;865;1970;Снят с эксплуатации
5476;467;476;759;40;1987;В ремонте
5477;980;301;282;512;1985;Действует
5478;579;429;733;238;1996;Действует
5479;762;500;117;660;1959;Действует
5480;574;3;564;510;1977;Снят с эксплуатации
5481;768;600;875;222;1980;Снят с эксплуатации
5482;875;506;984;10;2018;Действует
5483;855;996;246;362;2013;Действует
5484;220;449;30;904;2018;Действует
5485;649;374;135;432;1973;Снят с эксплуатации
5486;101;406;927;669;1975;Снят с эксплуатации
5487;54;270;700;843;1989;Действует
5488;107;700;642;639;1983;Снят с эксплуатации
5489;728;375;893;886;1976;Снят с эксплуатации
5490;986;506;150;521;2001;Снят с эксплуатации
5491;993;675;486;415;2022;Действует
5492;431;589;992;933;2006;Действует
5493;178;606;421;858;1957;Снят с эксплуатации
5494;465;63;377;201;2019;Действует
5495;354;997;575;634;1986;Действует
5496;630;644;943;128;1957;Действует
5497;327;466;222;276;2015;В ремонте
5498;615;88;396;528;1958;Снят с эксплуатации
5499;121;29;955;955;2013;Действует
5500;826;852;210;944;2006;Снят с эксплуатации
5501;113;674;479;966;2011;Действует
5502;728;268;329;336;2019;Действует
5503;365;267;412;266;1990;Снят с эксплуатации
5504;622;278;176;656;1997;Снят с эксплуатации
5505;656;445;611;55;1957;В ремонте
5506;809;199;211;335;2013;Действует
5507;942;801;49;458;1996;Действует
5508;165;10;669;490;1964;Снят с эксплуатации
5509;672;612;678;129;2007;Снят с эксплуатации
5510;203;190;349;536;2019;Действует
5511;163;295;238;248;1967;Действует
5512;381;174;111;675;1991;Действует
5513;189;814;51;585;1976;Действует
5514;533;136;95;254;1968;Снят с эксплуатации
5515;615;357;859;639;1984;Снят с эксплуатации
5516;789;457;272;283;1957;Действует
5517;182;520;410;150;2005;Действует
5518;322;910;376;718;1958;Снят с эксплуатации
5519;865;329;223;811;1993;Действует
5520;648;750;534;663;1978;Снят с эксплуатации
5521;501;525;404;75;1999;Действует
5522;435;359;404;932;2010;Действует
5523;418;5;221;710;2023;Действует
5524;397;302;17;251;1984;Действует
5525;726;197;300;33;1997;Снят с эксплуатации
5526;39;416;427;576;1989;Снят с эксплуатации
5527;442;626;801;910;1978;Снят с эксплуатации
5528;732;384;680;651;2008;Действует
5529;440;343;258;142;1982;Снят с эксплуатации
5530;17;209;341;150;1997;Действует
5531;487;28;505;927;1953;В ремонте
5532;377;227;517;187;1975;Снят с эксплуатации
5533;448;962;261;368;2023;Действует
5534;281;707;305;136;2018;Действует
5535;35;991;631;600;1985;Действует
5536;123;672;144;685;1986;Действует
5537;795;280;315;68;1962;Снят с эксплуатации
5538;563;216;192;192;2021;Действует
5539;149;150;964;615;2023;Снят с эксплуатации
5540;637;878;914;931;1982;Снят с эксплуатации
5541;66;589;663;965;2017;Действует
5542;547;195;658;911;2007;Действует
5543;172;664;573;147;2004;Снят с эксплуатации
5544;678;186;912;812;1962;Действует
5545;180;837;60;942;1964;Снят с эксплуатации
5546;596;503;147;400;1956;Действует
5547;72;472;712;448;1971;Действует
5548;604;156;532;663;1989;Снят с эксплуатации
5549;987;67;944;865;1989;Снят с эксплуатации
5550;498;822;887;152;1968;Снят с эксплуатации
5551;353;608;652;213;1965;Действует
5552;864;881;146;800;2021;Действует
5553;93;118;553;929;1974;Действует
5554;190;439;657;343;1953;Снят с эксплуатации
5555;659;532;765;664;1973;Снят с эксплуатации
5556;839;344;786;923;1959;Снят с эксплуатации
5557;552;508;815;511;1961;Действует
5558;205;219;494;519;1953;Действует
5559;517;500;254;719;1987;Действует
5560;592;175;650;418;2008;Снят с эксплуатации
5561;601;102;407;875;1981;Снят с эксплуатации
5562;421;683;791;164;1952;Снят с эксплуатации
5563;311;663;304;328;1971;Снят с эксплуатации
5564;507;112;98;77;2012;Снят с эксплуатации
5565;108;338;118;705;2000;Действует
5566;792;412;932;74;1963;Снят с эксплуатации
5567;203;263;35;301;1963;Действует
5568;941;591;31;104;1997;Действует
5569;77;304;886;311;1968;Снят с эксплуатации
5570;489;357;146;234;1952;Действует
5571;187;45;574;773;1979;Действует
5572;401;848;417;517;1992;Снят с эксплуатации
5573;812;468;297;676;2017;Действует
5574;518;672;790;683;2002;Действует
5575;162;759;421;581;1996;Действует
5576;633;70;81;64;2010;Действует
5577;448;294;527;512;2005;Снят с эксплуатации
5578;224;743;145;374;1993;Действует
5579;208;990;364;893;2018;Действует
5580;11;270;263;766;2006;Действует
5581;215;848;853;569;1961;Действует
5582;546;631;111;653;2023;Действует
5583;625;573;245;309;2022;Действует
5584;208;84;559;681;1977;Снят с эксплуатации
5585;745;889;833;1;2015;Действует
5586;777;438;718;845;1955;Снят с эксплуатации
5587;30;781;743;441;2010;Действует
